"","case_id","num_HH_members","psu","state","wealth_idx","district","HH_head_religion","HH_head_caste","HH_member_idx","sex","age","edu_lvl","birth_cert","has_aadhaar","mother_edu_lvl"
"209"," 34002699",6,340026,"uttarakhand","middle","udham singh nagar","muslim","scheduled caste",6,"female","2","no education, preschool","neither certificate or registered","no","no education"
"210"," 34002725",4,340027,"uttarakhand","poorer","rudraprayag","hindu","none of above",4,"female","4","no education, preschool","has certificate","no","secondary"
"211"," 34002727",5,340027,"uttarakhand","poorer","rudraprayag","hindu","none of above",3,"female","4","no education, preschool","has certificate","no","secondary"
"212"," 34002727",5,340027,"uttarakhand","poorer","rudraprayag","hindu","none of above",4,"female","3","no education, preschool","has certificate","no","secondary"
"213"," 34002758",3,340027,"uttarakhand","richer","rudraprayag","hindu","none of above",3,"female","1","no education, preschool","has certificate","no","higher"
"214"," 34003012",6,340030,"uttarakhand","middle","champawat","hindu","other backward class",5,"male","0","no education, preschool","registered","no","secondary"
"215"," 34003027",3,340030,"uttarakhand","richer","champawat","hindu","other backward class",3,"male","3","no education, preschool","has certificate","no","higher"
"216"," 34003077",6,340030,"uttarakhand","richer","champawat","hindu","other backward class",6,"female","4","no education, preschool","registered","no","higher"
"217"," 34003090",9,340030,"uttarakhand","poorer","champawat","hindu","other backward class",9,"male","3","no education, preschool","registered","no","secondary"
"218"," 34003095",4,340030,"uttarakhand","richest","champawat","hindu","none of above",3,"female","4","no education, preschool","has certificate","no","secondary"
"219"," 34003096",9,340030,"uttarakhand","poorer","champawat","hindu","other backward class",8,"female","4","no education, preschool","has certificate","no","secondary"
"220"," 34003201",7,340032,"uttarakhand","poorest","champawat","hindu","scheduled caste",5,"male","3","no education, preschool","registered","no","secondary"
"221"," 34003201",7,340032,"uttarakhand","poorest","champawat","hindu","scheduled caste",6,"male","1","no education, preschool","neither certificate or registered","no","secondary"
"222"," 34003213",5,340032,"uttarakhand","poorest","champawat","hindu","scheduled caste",5,"female","0","no education, preschool","has certificate","no","no education"
"223"," 34003218",5,340032,"uttarakhand","poorer","champawat","hindu","scheduled caste",4,"male","4","no education, preschool","has certificate","no","secondary"
"224"," 34003218",5,340032,"uttarakhand","poorer","champawat","hindu","scheduled caste",5,"male","1","no education, preschool","has certificate","no","secondary"
"225"," 34003239",4,340032,"uttarakhand","poorer","champawat","hindu","none of above",4,"male","0","no education, preschool","registered","no","secondary"
"226"," 34003264",4,340032,"uttarakhand","poorer","champawat","hindu","none of above",4,"male","4","no education, preschool","has certificate","no","primary"
"227"," 34003285",7,340032,"uttarakhand","poorer","champawat","hindu","none of above",7,"male","4","no education, preschool","has certificate","no","primary"
"228"," 34003286",7,340032,"uttarakhand","poorest","champawat","hindu","other backward class",5,"male","4","no education, preschool","has certificate","no","secondary"
"229"," 34003286",7,340032,"uttarakhand","poorest","champawat","hindu","other backward class",6,"female","2","no education, preschool","has certificate","no","secondary"
"230"," 34003286",7,340032,"uttarakhand","poorest","champawat","hindu","other backward class",7,"female","2","no education, preschool","has certificate","no","secondary"
"231"," 34003295",4,340032,"uttarakhand","poorer","champawat","hindu","scheduled caste",4,"female","0","no education, preschool","neither certificate or registered","no","secondary"
"232"," 34003326",4,340033,"uttarakhand","poorer","chamoli","hindu","none of above",4,"male","4","no education, preschool","has certificate","no","secondary"
"233"," 34003354",4,340033,"uttarakhand","middle","chamoli","hindu","none of above",4,"male","2","no education, preschool","registered","no","higher"
"234"," 34003356",6,340033,"uttarakhand","richer","chamoli","hindu","none of above",5,"female","4","no education, preschool","has certificate","no","secondary"
"235"," 34003356",6,340033,"uttarakhand","richer","chamoli","hindu","none of above",6,"female","2","no education, preschool","has certificate","no","secondary"
"236"," 34003388",6,340033,"uttarakhand","poorer","chamoli","hindu","scheduled caste",4,"female","4","no education, preschool","registered","no","secondary"
"237"," 34003388",6,340033,"uttarakhand","poorer","chamoli","hindu","scheduled caste",5,"female","2","no education, preschool","registered","no","secondary"
"238"," 34003388",6,340033,"uttarakhand","poorer","chamoli","hindu","scheduled caste",6,"male","0","no education, preschool","registered","no","secondary"
"239"," 34003431",5,340034,"uttarakhand","poorer","bageshwar","hindu","scheduled caste",4,"female","4","no education, preschool","has certificate","no","primary"
"240"," 34003431",5,340034,"uttarakhand","poorer","bageshwar","hindu","scheduled caste",5,"male","2","no education, preschool","has certificate","no","primary"
"241"," 34003441",7,340034,"uttarakhand","poorest","bageshwar","hindu","scheduled caste",7,"male","1","no education, preschool","neither certificate or registered","no","secondary"
"242"," 34003478",7,340034,"uttarakhand","poorest","bageshwar","hindu","scheduled caste",6,"female","2","no education, preschool","neither certificate or registered","no","primary"
"243"," 34003482",8,340034,"uttarakhand","poorer","bageshwar","hindu","scheduled caste",8,"male","3","no education, preschool","neither certificate or registered","no","secondary"
"244"," 34003531",3,340035,"uttarakhand","richer","udham singh nagar","muslim","other backward class",3,"female","4","no education, preschool","has certificate","no","no education"
"245"," 34003538",10,340035,"uttarakhand","richest","udham singh nagar","muslim","other backward class",5,"male","0","no education, preschool","has certificate","no","primary"
"246"," 34003541",6,340035,"uttarakhand","middle","udham singh nagar","muslim","other backward class",6,"female","2","no education, preschool","neither certificate or registered","no","no education"
"247"," 34003553",5,340035,"uttarakhand","poorer","udham singh nagar","muslim","other backward class",4,"male","3","no education, preschool","neither certificate or registered","no","secondary"
"248"," 34003553",5,340035,"uttarakhand","poorer","udham singh nagar","muslim","other backward class",5,"female","0","no education, preschool","has certificate","no","secondary"
"249"," 34003564",8,340035,"uttarakhand","richest","udham singh nagar","muslim","other backward class",7,"female","4","no education, preschool","registered","no","primary"
"250"," 34003564",8,340035,"uttarakhand","richest","udham singh nagar","muslim","other backward class",8,"female","1","no education, preschool","registered","no","primary"
"251"," 34003579",11,340035,"uttarakhand","richest","udham singh nagar","muslim","none of above",5,"male","2","no education, preschool","has certificate","no","primary"
"252"," 34003704",4,340037,"uttarakhand","richer","dehradun","muslim","none of above",4,"male","0","no education, preschool","neither certificate or registered","no","no education"
"253"," 34003731",7,340037,"uttarakhand","richer","dehradun","muslim","none of above",5,"female","4","no education, preschool","has certificate","no","no education"
"254"," 34003731",7,340037,"uttarakhand","richer","dehradun","muslim","none of above",6,"female","0","no education, preschool","registered","no","no education"
"255"," 34003737",10,340037,"uttarakhand","richest","dehradun","hindu","scheduled caste",10,"male","2","no education, preschool","has certificate","no","higher"
"256"," 34003747",3,340037,"uttarakhand","middle","dehradun","muslim","other backward class",3,"male","3","no education, preschool","registered","no","primary"
"257"," 34003787",12,340037,"uttarakhand","richer","dehradun","muslim","other backward class",8,"female","2","no education, preschool","has certificate","no","secondary"
"258"," 34003799",9,340037,"uttarakhand","richest","dehradun","sikh","other backward class",9,"female","1","no education, preschool","has certificate","yes","higher"
"259"," 34003822",7,340038,"uttarakhand","middle","garhwal","hindu","none of above",4,"female","3","no education, preschool","has certificate","no","secondary"
"260"," 34003822",7,340038,"uttarakhand","middle","garhwal","hindu","none of above",5,"female","1","no education, preschool","registered","no","secondary"
"261"," 34003852",4,340038,"uttarakhand","poorer","garhwal","hindu","none of above",4,"female","4","no education, preschool","neither certificate or registered","no","secondary"
"262"," 34003887",8,340038,"uttarakhand","middle","garhwal","hindu","none of above",5,"female","0","no education, preschool","has certificate","no","higher"
"263"," 34003887",8,340038,"uttarakhand","middle","garhwal","hindu","none of above",7,"female","0","no education, preschool","has certificate","no","secondary"
"264"," 34003929",5,340039,"uttarakhand","richer","rudraprayag","hindu","none of above",4,"male","4","no education, preschool","has certificate","no","higher"
"265"," 34003929",5,340039,"uttarakhand","richer","rudraprayag","hindu","none of above",5,"female","3","no education, preschool","neither certificate or registered","no","higher"
"266"," 34003933",8,340039,"uttarakhand","middle","rudraprayag","hindu","none of above",7,"male","1","no education, preschool","has certificate","no","secondary"
"267"," 34003936",7,340039,"uttarakhand","middle","rudraprayag","hindu","none of above",4,"female","4","no education, preschool","has certificate","no","higher"
"268"," 34003936",7,340039,"uttarakhand","middle","rudraprayag","hindu","none of above",7,"male","3","no education, preschool","has certificate","no","higher"
